75028644,163405,320
74398203,363924,340
74398020,163676,279
75326274,163660,229
77543938,363966,10
75596907,374334,67
74677412,163138,70
74677380,163364,70
75326244,363937,63
75606990,163151,219
77526470,163364,176
65346220,363925,133
77527166,163662,9
74677380,163666,44
70738448,163355,0
75027913,163666,177
75124831,163668,20
76572311,363930,118
75028648,163674,28
65346221,369095,0
75606987,169385,251
65346275,363939,0
77526470,163666,127
74378566,163148,70
74414762,163658,493
74677348,163174,303
77543938,163142,10
77526620,369635,0
75027963,163654,44
75326235,163665,111
75326260,163127,266
76572313,368780,277
76817367,163138,252
65346273,363925,198
77527166,368780,7
75027959,363939,40
74414523,163665,588
74413448,402566,44
77527180,163661,10
74677476,363966,67
75124808,163664,123
75326252,363930,67
75027959,163663,53
75028647,361496,203
75028648,402565,28
75124828,163674,50
75326247,163672,67
65346241,163675,8
75028648,163139,28
75326242,363924,350
77527164,362372,44
75326258,363935,0
75124827,374334,145
65346237,163357,360
74414751,368903,204
76817325,163127,112
77527166,363926,7
74415214,163405,60
74415214,363935,138
77559477,169385,161
75326233,402565,0
75124807,163405,0
75596911,369095,10
75596906,169385,63
75124830,363934,20
70738489,363965,0
76817367,368780,273
65346218,163396,97
75028250,363935,309
75326248,163151,10
65346277,163670,292
75326235,363942,111
75596908,163660,7
77527164,163139,0
77527164,369635,60
75326270,402565,336
76647604,363965,40
75596908,363942,7
74413107,363938,140
75596907,163139,67
76817367,163660,224
77543938,369635,10
75028634,363921,89
75326274,163676,261
76572309,163364,352
76818236,363924,56
74397991,361496,455
75326261,369635,0
76572310,368725,299
75027890,163174,0
70738457,163763,0
75027913,369635,253
75326274,163403,320
75596907,163672,67
70738497,163355,57.5
77526626,163408,133
76817345,361496,252
74677476,163672,80
77526470,369635,147
75606992,163380,12
75124828,163663,48
74398203,163661,293
75596907,163138,80
74677408,163665,51
74415214,374334,114
75028643,163674,352
74412012,163151,399
74677408,163127,51
65346224,369095,8
75326245,363935,42
75596906,163127,101
65346235,163369,352
74677448,363926,27
65346239,163669,30
75326274,163657,277
65346197,368725,10
77527180,163662,10
74397991,163364,427
77527166,163406,7
75326273,163674,53
75596908,163406,7
75326246,163403,0
75606986,163669,364
75596908,163657,7
77706530,163373,0
75124811,363942,0
70738483,363965,0
75124826,363926,125
75124828,363924,62
76817345,163158,350
76572310,163380,343
77527166,163672,13
75027963,163665,63
76816793,163373,70
74677380,402565,45
75326233,363937,0
76818236,163676,56
70738452,363965,0
74677448,363942,17
76572315,363921,12
65346189,163659,8
75326252,163408,80
76572315,163388,12
74677408,163357,63
77558716,163669,227
75028647,363930,245
75326273,368961,45
65346171,363925,8
75596910,369095,60
65346186,368725,231
75606988,363935,77
76572309,163358,0
75028324,163654,10
65346275,163396,0
76572310,363924,320
75326245,402565,42
65346285,163652,0
75326233,363966,0
75596906,163674,54
75326274,363942,240
76818220,363929,12
75326242,163142,350
75124831,163660,20
76572310,369095,272
76572305,402565,150
70738458,363965,0
65346237,163398,0
74677492,368903,10
75028324,363938,10
73961081,163148,35
75606990,163142,293
65346183,363935,77
76818220,163661,12
75606990,363921,203
75326261,163398,0
70738438,163355,0
77526620,163656,0
65346279,163652,0
77543938,362372,10
75326272,363944,85
75606989,363935,32
76816793,369095,0
75027913,363934,241
76818236,163388,42
76816793,163380,70
65346166,363925,77
65346206,163664,8
75606987,374334,213
75124844,402566,82
75028632,163126,55
75326245,163654,42
75028643,368903,0
65346187,363935,0
65346224,363925,8
74398020,163675,279
75326247,363926,120
75124831,163663,20
76572312,362371,29
75606986,163658,387
75124831,363930,20
77543938,163672,10
75326244,369635,51
65346242,163669,245
76572314,163380,38
77706526,363935,60
75596905,163127,60
74398125,363966,51
75596906,163406,82
74413448,362372,44
76818236,363940,56
74677802,362372,40
76572314,363942,28
65346277,363937,0
75124828,163656,50
76572313,163174,251
75028200,363966,28
77527014,163127,59
77526470,363921,117
75326262,163127,0
75028648,368780,28
65346179,163675,10
76572310,363921,213
74398020,163661,307
74677348,163127,350
70738466,163763,0
70738483,163763,0
74677380,163397,0
65346205,368903,0
76572314,363938,28
75606990,363938,240
77558721,163669,10
75326243,368961,55
65346286,368725,20
75326246,163388,13
75596909,163763,0
74412012,163672,425
76816793,363935,70
65346201,363929,97
65346222,363939,30
74677412,163364,70
75326247,361496,173
70738493,163151,0
74398125,363940,87
77526620,163369,0
75326254,363930,0
77527014,363921,60
76817345,163380,280
75596910,363924,60
75028324,363934,10
75606986,163127,387
75326258,163380,0
77706527,163664,224
75124830,169385,20
74677448,163672,27
74677348,163397,376
76818236,163364,56
75596907,363942,40
75027913,169385,228
77527166,362371,7
74677476,163763,107
65346277,363939,257
75124830,163674,20
75326262,163398,0
65346239,363925,30
75326260,163666,350
76818220,363938,12
75326249,163654,10
75596907,163763,60
75326232,163138,140
75606986,163373,434
75326258,163369,0
74677380,361496,33
75596907,163388,67
74677476,163665,80
76817325,163403,112
75326247,163151,93
75596906,363942,82
74677488,374334,10
75326261,163142,0
65346218,163652,57
75326247,363966,60
75326233,163397,0
77526626,163406,193
77706526,362372,49
74414762,163358,240
75596908,163674,7
75326247,363940,107
75028200,402566,42
75124810,163664,0
77527180,163128,10
74677380,163373,0
74678290,368780,0
70738459,163355,0
75596909,163357,0
77526626,363942,240
76816793,402565,39
76572311,163656,77
75606989,402566,37
74678228,163408,7
75028649,163668,12
75028648,163676,39
74678141,163663,73
75326259,363935,133
76817367,363932,217
76572309,163405,434
65346236,163396,97
75028631,363921,224
76572302,363966,82
75028648,163661,39
74415221,163656,251
77526470,163358,147
75028643,163660,199
74677488,163672,10
77527014,363944,44
65346217,363925,244
74398020,363944,272
75606986,163398,305
75326275,363944,28
75028324,163388,10
76817325,363942,81
77527180,163674,10
74677408,163126,63
75326256,163656,10
77527180,374334,10
76818236,163128,28
75326271,163658,343
70738490,363965,0
74677348,363929,315
74415214,163126,132
75027913,163373,329
65346185,163659,107
75124830,369635,20
74398125,163669,86
75124830,363966,20
75596909,369095,0
70738451,163355,0
75124826,363940,100
77706527,163659,238
75606986,363921,0
77543938,163659,10
75027890,163357,0
65346200,163675,0
75028645,163406,91
75596910,163661,60
75326263,163654,12
75326230,163405,516
75326242,163658,376
65346271,163652,67
76572314,163127,28
74413107,362372,97
65346250,163398,0
75124826,163657,137
74677408,363942,51
74397991,163158,317
65346184,163659,293
75326245,369635,0
75326270,169385,289
74414746,368725,260
75596907,163661,93
65346275,368725,0
74678211,163128,40
75596905,361496,25
76818236,163403,84
75028649,163664,12
75606987,362372,299
76817367,163666,210
76817325,163666,91
65346249,163398,10
77706529,363935,12
77527164,163158,0
75326247,363935,80
74677476,363944,133
77543938,363938,10
74413107,163668,133
77526620,163405,0
76817325,363924,70
76572309,163656,282
65346278,368725,111
74677412,363926,56
76572314,368903,28
65346276,363925,8
75124809,163405,250
75596911,163657,10
76572314,163388,35
73959457,163148,53
75124831,363932,20
77559479,169385,200
75606988,363934,0
77572828,369095,10
65346206,163357,8
75326260,363935,280
65346250,163672,0
76817367,363924,287
75028649,363942,12
75326272,362371,85
75124827,163656,150
75326246,363937,27
76572311,163658,0
70738490,163355,0
75027913,363939,228
75606992,363940,12
76817367,163127,238
76817367,163142,280
76572309,163138,0
77526626,163664,267
75596906,163405,141
70738455,163763,0
77526620,163662,0
76816793,163666,60
75326233,163659,0
75606989,163666,45
74677492,163676,10
74677412,163380,76
74677492,163398,10
75028324,362372,10
75124830,163358,20
75028643,163676,340
75326246,363938,27
75028644,363924,320
75124827,363939,175
75028649,363924,12
65346174,163675,47
74677348,363935,280
74378568,163148,105
74397991,163369,474
75596908,163663,7
75606987,163658,343
75028644,163358,229
75596906,374334,54
77527166,163126,7
75124826,163380,150
65346222,163675,30
76572314,369635,28
75596906,163139,101
75606988,163398,101
75326258,163659,0
65346220,363939,93
75326249,163676,10
74378727,163148,10
76572310,163139,299
76572310,362372,299
76818220,163358,12
74414746,163373,279
65346206,363925,8
65346205,363925,0
76817325,363926,112
75326270,363924,331
75326250,363930,0
74677408,363929,63
75326274,368961,213
70738476,163151,0
74415214,163666,72
75326234,363942,44
76817325,163657,70
74412671,163763,293
75326260,163388,238
75596909,163661,0
75606992,362371,12
77706528,163669,0
76818236,369095,42
75596908,163128,7
74677380,163138,55
65346243,163675,102
65346243,374334,67
75027926,163663,0
75596910,163126,60
74412012,402566,0
74677412,163666,56
65346214,163396,10
75326246,163661,27
76572311,163664,101
70738496,163763,0
75596905,163660,33
75326273,363937,53
75124826,402565,95
65346219,163357,360
75606992,163658,12
77526626,362372,233
77543938,163126,10
76817345,363942,252
65346185,363929,107
75606988,363932,93
65346207,163369,315
65346215,163396,0
75124815,163388,245
75027913,363938,253
65346279,363937,57
75326243,402565,35
76572315,163661,12
75326244,363935,51
75124826,163174,150
70738464,163355,0
75326231,363924,290
77526620,368780,0
75326245,163174,42
75326242,163358,251
75596910,163660,60
76818236,163373,70
65346223,163357,0
77706528,362371,0
76572314,163664,28
75124826,163397,0
75027890,163663,0
74677476,163674,133
65346218,163675,87
76572312,163670,53
75606991,163666,28
75326276,368961,12
74678290,163128,0
75326270,163674,0
75606991,363935,18
75027959,163373,80
74397991,363940,265
75606988,163373,135
75596909,363938,0
75124812,163369,12
75326274,163674,240
65346240,163652,0
75326249,163660,10
70738477,363965,0
74677448,163656,27
70738449,363939,0
74678228,368725,15
76572313,163405,288
65346285,163675,0
75326247,163127,107
75326256,368725,10
77527164,163666,44
74677412,163397,66
75326248,163139,10
75606992,363932,12
77526626,163358,180
75326263,163668,12
74378728,163148,53
75326263,163659,12
75326276,363938,12
75326243,363921,45
70738491,163763,0
65346275,363925,0
75028646,163656,85
75606989,163398,53
76572313,363921,203
76572313,163656,213
74677380,163151,55
75326245,163660,42
77526470,361496,156
74677348,163656,373
75606986,163126,0
75326261,163662,0
74677448,368961,27
75326249,163126,10
75326258,163388,0
75027913,402566,266
75124831,163142,20
75028647,163668,213
65346189,363929,8
75326248,163676,10
77526626,363934,220
77526626,163672,213
65346180,163396,0
75028649,363926,12
75028646,163364,85
73959070,163148,304
70738526,163355,0
76572312,163142,53
75606991,368961,28
65346188,368961,0
76572311,163139,85
74678290,368725,0
70738441,363939,0
76818220,163142,12
74413448,363932,54
75124827,163380,175
77559480,169385,44
75027959,362372,40
75027963,362372,25
65346273,163665,165
74677476,163406,80
76816793,362372,70
77527014,163659,47
74677408,402566,63
75326262,163358,0
76572315,163405,12
76818236,163662,56
75028649,368903,12
75124828,369095,25
70738459,363965,0
75326242,363940,268
74677476,163158,200
77527166,361496,7
74677348,363942,338
75326247,402565,67
77527164,163408,0
74677488,163676,10
65346197,368961,10
76572311,369095,77
75606991,163364,49
70738515,163355,0
75124814,163398,246
74677448,362371,27
70738500,163355,0
75027926,163127,92
77527180,163142,10
77526626,363930,253
75027959,163397,80
77526470,163142,185
76572310,163666,309
75326255,163408,60
77706527,362371,224
75606991,163388,28
65346237,163669,307
75596910,363942,60
75326261,163364,0
75326230,163657,334
74677380,163664,0
70738482,363965,0
70738454,163763,0
75326234,163174,54
75326260,163398,224
70738481,163763,0
74677380,363944,33
75028200,163662,42
75326270,163406,0
65346190,363925,268
77706530,363935,0
74678211,163408,80
74677492,163763,10
65346208,363925,102
75326251,369095,63
76817367,163664,224
75606988,363938,93
75326256,163659,10
75326242,363937,376
76572312,163364,32
65346285,163665,0
75606988,163668,93
75027890,363939,0
77527166,363924,7
70738447,363939,0
77527166,363944,7
74677448,369635,20
75326260,163665,182
77527166,163656,7
74677380,368903,49
75326243,163364,66
75326235,163661,141
75326258,163405,0
76817367,163126,266
74414762,163139,0
76572315,369095,12
65346237,363939,267
75124812,163664,12
70738517,163658,0
76572311,163127,85
75326271,163676,309
75326259,369635,154
74677492,363929,10
65346250,163669,0
77527180,363934,10
77543938,402565,10
74398125,363921,51
75326249,163142,10
65346243,363934,76
76572312,368780,45
70738491,363965,0
75027926,363938,82
75596906,369095,63
76817345,163666,203
75606992,163358,12
74677408,163672,51
74415214,163398,138
75326231,163369,315
75326258,163398,0
75596908,169385,7
75326248,163674,10
75606991,163672,28
76572310,163126,293
75606990,163658,256
74677348,163380,350
75326261,368780,0
75326231,363942,279
75606988,169385,85
75606986,363935,383
70738450,363965,0
75326272,363937,101
75027926,163654,63
75596909,163128,0
75028200,163138,42
76572312,163158,77
77527014,363924,44
75326260,363940,210
74678228,369095,7
77526620,362372,0
74677380,163388,22
76572314,163656,28
70738446,163355,0
76818236,363930,56
65346276,363937,
74677408,361496,51
75326261,361496,0
74412012,163663,0
76572310,163174,277
76817367,163662,252
74538501,163380,1400
75124831,163158,20
65346216,163675,20
74414523,363935,867
75326242,363944,298
75326250,369095,30
75326244,363932,38
77526470,363966,117
76817367,362372,252
75606991,369095,28
74413107,363929,117
76818236,163151,0
76817345,369095,210
75606988,163364,101
75124811,163408,0
75596907,163405,147
77543938,163676,10
65346187,368725,30
75326270,163657,282
76572312,363924,45
75606989,163672,37
65346236,163398,97
75606990,363932,203
75596906,163662,92
76816793,363924,91
74678290,163408,0
76817325,368725,102
65346190,363929,257
74677412,163357,56
75027913,363944,253
65346202,363925,0
75606986,363926,336
75028643,163364,352
75606990,163668,213
75028645,163142,
76572304,402565,162
75606991,363944,28
75326253,163656,7
70738491,163355,0
77526620,163408,0
77527166,368903,4
75326275,368961,28
75326259,163373,185
75326243,163397,0
74677348,163138,298
75326273,363932,45
65346236,163675,87
74378550,163148,220
75596909,163674,0
74414751,368725,180
74677408,163158,
74678228,163662,15
76818236,163358,35
76572313,163388,192
75326261,363935,0
73957588,163148,30
75028644,163406,251
65346286,163665,20
75124816,163398,50
75326261,163358,0
77526620,363934,0
77706526,163369,91
74677492,363921,10
65346185,363925,133
76572312,363926,53
74413107,163408,127
75596910,163676,60
75596911,163763,10
75027913,163398,279
75124807,363942,0
75326231,163670,371
76572315,363942,12
74677380,363940,0
65346201,163675,76
76817345,363924,315
75028644,363937,343
75326230,163158,0
75596907,163657,107
70738468,363965,0
,,
65346186,363935,205
75326259,163138,
75326250,362372,30
70738461,163763,0
73962073,163148,105
76817345,163660,210
74677492,163406,10
75027959,163666,53
75326247,163660,133
65346272,163665,240
75028646,163405,77
77526620,163676,0
75596907,369635,53
75326262,163659,0
75326271,363924,320
75606987,163656,341
74409004,163661,
76816793,368780,91
74677348,374334,233
74413374,163672,0
65346190,368961,239
65346277,163652,245
74677408,163654,38
76572312,163658,69
75027913,363932,253
75606992,363935,12
74677412,369635,57
70738495,163654,0
75124829,163669,20
65346240,163357,0
75027926,163357,111
65346238,163672,185
74397991,363966,0
74678303,163369,10
74677802,163408,40
75326230,163369,474
70738477,163355,0
75326263,361496,12
76572315,362372,12
74398020,169385,260
76817345,368725,322
70738489,163151,0
65346240,374334,0
77706529,163369,12
77706527,163669,259
76572312,163659,53
77527164,163128,44
74413766,363932,95
76817325,163158,102
74413448,163662,82
77527014,363942,44
75028645,163403,135
75326247,163128,67
75028647,362371,224
75326262,163373,0
74677448,163373,27
75124827,368903,100
75124829,163661,20
76572314,362371,28
75028324,163666,10
74677348,363966,263
74378719,163148,27
70738498,363965,0
76572315,163658,12
70738493,163763,0
74677448,402565,27
70738490,163151,0
75326235,163659,111
74378603,163148,44
77527014,163158,59
65346224,163396,8
70738445,363939,42.5
76572310,363940,245
74677408,169385,38
75326260,163405,350
74413374,402566,0
77543938,163127,10
75028648,163364,49
74677408,163656,63
75606992,163151,12
75124827,163661,257
76817367,163403,294
70738498,163763,0
77527180,369635,10
75027963,163672,44
65346202,368903,267
77527014,163406,59
75606990,363934,229
75326255,163668,60
65346201,163357,97
75028644,163674,343
75124827,169385,175
74412671,369095,0
75326242,163661,286
75606989,163128,45
75326243,163658,0
77526620,163373,0
74677492,402566,10
75028646,163664,101
75596909,163139,0
75326235,163657,148
75326242,402565,233
76817325,368903,70
77527014,163664,47
74678290,163358,0
77527014,163408,69
77527164,362371,0
75124831,163670,20
74677380,163357,22
75606989,163403,85
75028649,362371,12
74677348,363938,298
75124829,163380,20
75124818,163388,76
65346270,163396,0
65346243,163670,111
70738492,163763,0
77526470,368780,205
74677802,163663,0
75596908,163158,7
75596905,163663,0
75326248,163398,10
76816793,363921,60
70738478,363965,
75124828,163174,25
65346198,368961,0
75326272,368961,109
77706525,363935,0
75326234,163158,63
76817367,163388,189
76817345,163142,350
76572309,163127,389
75124828,163669,62
65346190,163396,233
75124829,363937,20
75606991,163658,49
75326230,163174,0
75606988,374334,69
76676300,363934,293
77527180,163358,10
75606991,363940,28
75028647,163661,251
76818236,163659,56
75326247,163398,80
70738524,163355,0
65346215,363939,0
75124807,163664,0
75326251,368725,82
65346272,363925,0
75124827,363937,175
75124826,363924,120
74677348,163388,251
75326245,163151,0
75606989,163126,77
77526620,368903,0
65346219,163669,333
65346184,368725,327
75028644,163660,283
76572310,363926,299
76818220,163405,12
74414762,163357,307
74677408,163670,63
75124829,163666,
74677488,163397,10
74677476,163669,80
65346274,163652,30
75606991,163660,28
74414746,163656,288
75326242,163674,376
75606989,163139,61
77559484,169385,10
75124827,163657,137
75326258,163128,0
76817345,363935,189
75326246,361496,17
75027890,163666,0
65346238,363939,180
75326230,163397,0
65346219,363925,0
74414751,363935,207
75606988,163380,0
75606990,163388,192
75124830,368903,20
75326255,163158,60
75326256,163668,10
76572309,163661,352
65346221,374334,145
75326243,163670,0
75606987,163398,251
75028200,362372,32
74677802,163369,40
75035818,163158,63
65346168,363925,198
75596905,369635,35
70738474,163355,0
75596910,363932,60
65346242,163357,303
75028646,163380,101
75326254,368725,0
76572312,163405,77
75028324,163397,10
75606989,163656,69
75028646,163670,85
75326235,163676,
65346272,163670,400
76572313,163666,213
75596906,363921,54
74677448,163674,27
75326244,163657,51
75124829,363966,20
75326242,363934,303
76817345,163662,294
65346222,369095,30
75606991,363921,28
70738464,363965,0
65346189,163396,8
75028324,163127,10
75326273,363921,27
75124828,163657,37
75124826,363939,125
65346200,163664,264
75596910,369635,60
74677380,363929,33
75326250,163662,30
74677448,163660,27
75606990,163126,277
75124817,163398,89
75606991,163142,28
74398125,363934,60
74398125,163369,105
74378553,163148,44
76572309,169385,289
74677408,363934,63
76572310,163373,343
74677492,362371,10
74413374,362372,0
76572315,163657,12
77527166,163358,7
75028648,163358,49
74414746,163674,237
75326247,163676,120
77706525,163373,0
75326273,363944,37
75326270,363926,336
75124830,363921,16
75326247,163661,120
74414523,163357,0
75124830,363940,20
77526626,363921,167
75326252,163668,60
75326275,363932,49
75326245,368780,42
75028200,163666,28
75124826,163670,0
75326251,362372,63
65346278,363937,102
75596905,163674,0
65346221,163675,215
75606990,363926,229
76816793,169385,91
77527014,163656,60
65346199,163357,20
70738475,163355,0
74677448,163406,27
75326248,163666,10
75326274,163139,256
75326251,163662,82
75326263,363935,12
74677476,163373,120
65346192,368725,77
75124830,163668,20
76572309,163158,0
76572311,163142,118
74398125,163403,78
76572315,163659,12
65346235,163398,279
77572830,369095,7
75596908,163666,4
76572310,363944,272
74677488,163668,10
75028200,163174,28
74413374,363937,0
74677488,363966,10
77706527,362372,224
74677412,163665,56
74415221,368903,0
75326271,163406,251
65346271,163665,77
65346190,163659,245
74677348,163139,327
74398125,163397,0
74397991,163397,720
75596909,374334,0
65346189,368961,8
75596909,163406,0
75326242,169385,274
65346219,363966,280
75028324,163174,10
75028646,163657,61
65346224,163669,8
75028647,163674,240
77526626,163405,320
75326249,368780,10
65346182,363929,279
70738468,163763,0
75027890,163654,0
65346220,368903,107
75596906,363924,82
75028200,163658,99
74677348,163403,376
75326231,163676,288
74414746,163406,181
76145659,363965,67
76676299,363934,254
76572310,361496,267
75326271,368961,309
77527014,163676,44
75028200,363940,28
76572315,163665,12
76572311,163657,93
74678290,163663,0
75124827,163668,182
75124826,163663,120
74409004,363924,
77526470,163661,176
75028648,163656,39
75326274,363924,288
76817367,163405,294
75124810,163369,0
74677412,163669,70
75326234,163405,54
65346239,374334,30
74677476,363926,133
74677408,363966,51
74677488,363937,10
75326252,163373,93
65346278,163670,120
75596906,163142,63
65346236,163669,76
74677412,361496,42
65346274,363939,30
75028200,163398,42
65346221,368903,0
75596908,368903,4
65346273,163670,0
75028646,402565,45
74414751,163406,144
70738520,163658,0
75326245,163406,56
75326244,163406,38
77526620,163660,0
74415214,163654,76
75028644,163142,320
65346239,363939,30
65346188,163396,0
75124831,363937,20
75596910,163142,60
76572314,163666,28
75326244,163388,51
65346171,163396,8
74677492,163654,10
75606989,163151,61
70738464,163763,0
74397991,163174,272
75326263,163358,12
74414746,163670,223
74677412,169385,89
75606987,363938,272
75326242,363942,338
75606991,163380,28
75326263,363929,12
70738465,163355,0
75596911,163128,10
75028649,163661,12
76572301,363966,58
65346276,163665,8
74677408,163763,63
75326249,363935,10
76817325,163662,84
75028649,163358,12
77527014,163672,44
75326247,163126,133
74415221,163405,348
75326248,163138,10
75028643,163670,418
75326248,363934,10
74677488,163665,10
77706528,163656,0
75606986,163408,352
74678303,163128,10
74677412,163174,42
75124829,363924,20
74677448,363937,27
75326271,363944,272
75124815,163398,267
65346192,163357,77
74677408,363924,63
75326271,363932,240
65346184,163396,253
74677476,402565,80
75606990,362372,256
75326272,163670,128
75326258,361496,0
65346274,163665,0
76572311,163670,118
70738458,163763,33
77526626,374334,167
65346216,374334,20
74378552,163148,280
75326276,163126,12
75596909,163158,0
75326231,163657,0
75028644,163657,315
75124810,163405,0
75326255,163669,60
74398203,163174,293
75027890,363944,0
75326276,363924,12
77558645,163675,0
75326245,362371,42
75028646,363937,101
75124841,402566,44
74678300,363930,60
74677408,163657,51
76572310,163660,283
75326271,363942,309
76817367,163659,224
65346235,163396,273
75606986,163364,352
75027926,163388,82
75326261,163668,0
75326259,363929,164
75028646,368903,13
74378716,163148,131
70738440,363939,0
77527164,163405,0
75606988,163388,101
74412671,368961,315
76572314,368725,28
75606992,368961,12
77706528,163659,0
75326242,363966,263
76818236,163138,42
65346179,363925,10
75326261,163127,0
76816793,363926,70
75326245,363932,42
76572313,362371,224
76816793,163661,91
75326233,163405,0
75326231,163659,264
76818220,163664,12
75596908,163127,7
77706525,163358,0
75326246,163138,27
75326232,163397,0
75606989,163142,69
75606992,163388,12
76817345,163126,280
74677488,363921,10
75028644,163364,343
70738454,163355,0
77706526,163408,70
65346182,368961,279
75326258,363940,0
65346208,163675,93
76818220,369095,12
75596911,363924,10
75606989,163669,69
77558648,163675,10
74677408,368903,38
75124830,163138,20
75027959,163127,53
75326232,163174,0
76816793,163151,70
74677488,363944,10
76572315,163158,12
77526470,163128,127
76817367,363926,238
75028648,163657,28
75326242,163403,350
70738443,363965,0
70738470,363965,0
75606989,163358,53
75028200,363938,28
70738443,363939,0
74677448,163654,27
75028645,363924,109
65346243,163396,111
70738479,363965,0
76572308,402565,211
75326249,363938,10
75326246,363932,17
65346189,363935,8
74378565,163148,31
65346273,163396,0
75596905,368903,22
65346221,163396,198
70738475,163763,0
65346240,163396,0
74677348,368903,286
75326247,163139,160
74677448,163665,27
75124829,163662,20
76572313,163674,245
76572312,369635,
77706530,163664,0
75028643,163657,282
74677492,163357,10
75606988,163672,118
76572309,362371,305
65346272,368725,333
65346173,363925,102
65346217,363939,0
75124831,163358,20
70738446,363965,0
74677348,163405,376
75027890,363934,0
75028643,163380,387
75326245,163138,70
75606988,363930,118
75326261,163405,0
75596905,163158,40
77527014,163666,44
74677448,363921,20
75028643,163139,305
75028645,363926,109
74677476,163127,120
77706527,363944,224
75028643,402565,336
74677448,163397,27
75606991,163128,28
75606991,169385,49
74378718,163148,35
77527164,163661,0
75326276,163674,12
75326273,163664,69
77527166,363942,7
74677492,163397,0
74414746,368780,343
75326243,163654,44
75326243,163388,22
76572310,163158,343
74409004,163138,158
76818220,163654,12
75596906,163138,73
75326252,163656,67
75326242,362371,280
74677408,163676,63
75027890,374334,0
77706528,163358,0
75028647,163364,272
76572313,163373,288
65346236,374334,57
65346174,363925,0
70738520,163355,0
65346220,163675,80
70738441,363965,0
75124830,163663,20
70738494,163763,0
77706526,363944,60
76572314,361496,18
75326254,163373,0
75326246,163660,27
75326247,163654,67
76572313,368725,240
65346236,363925,77
77543938,363944,10
75326253,163664,7
75326245,169385,42
65346218,374334,57
75027963,163388,44
77543938,363924,10
74414523,163128,588
76572314,163665,28
75596907,163676,80
75596907,163126,93
74412012,363938,390
75326250,163373,0
75326248,163126,10
75326275,163676,28
74677380,163405,20
76817367,363935,231
70738492,163355,0
75326275,163139,28
75326262,163128,0
76572311,363921,69
75606987,363921,213
75028647,363942,240
75596905,163406,15
75027926,163666,73
76572310,363932,240
76572309,163373,0
65346203,363939,264
74677476,163397,200
76816793,163174,60
74677488,163763,10
75028643,163406,0
75326251,163668,63
74677448,163158,27
74413374,163151,0
65346251,163396,20
74677488,163174,10
74398020,163388,111
76572311,163666,101
77526626,368903,207
74677380,369635,22
75326244,163661,63
76572309,163668,317
75326262,363929,0
77527164,363938,0
74413374,368961,0
75028324,163398,10
65346243,163652,102
75326242,163364,376
75124809,163126,200
76572309,163674,352
75596905,363926,22
75028648,363924,28
74397991,363921,265
65346279,163670,77
65346220,163396,80
76572313,163661,256
74397991,368961,260
74398020,369635,291
65346181,163396,20
74677408,374334,38
74678228,163369,7
75027959,163665,53
65346197,163357,10
75124830,163654,16
75606989,163364,32
